link,Tipe,title,category,address,open_hours,popular_times,website,phone,review_count,review_rating,Scoring,reviews_per_rating,latitude,longitude,Scoring_scaled
https://www.google.com/maps/place/Andromeda+Advertising/data=!4m7!3m6!1s0x2e7a17571a505189:0xdb08bf0685ff72b6!8m2!3d-7.5359166!4d110.9093495!16s%2Fg%2F11c2pp137z!19sChIJiVFQGlcXei4RtnL_hQa_CNs?authuser=0&hl=en&rclk=1,Desain Grafis,Andromeda Advertising,Print shop,"Jl. Tasikmadu-Kebakkramat, Nangsri Lor, Nangsri, Kec. Kebakkramat, Kabupaten Karanganyar, Jawa Tengah 57762","{""Friday"":[""8.00 am–4.30 pm""],""Monday"":[""7.30 am–4.30 pm""],""Saturday"":[""8.00 am–4.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""7.30 am–5.00 pm""],""Tuesday"":[""7.30 am–4.30 pm""],""Wednesday"":[""7.30 am–4.30 pm""]}",{},,0813-2939-1149,5,4.8,4.88,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":4}",-7.535917,110.909349,0.00267749369
"https://www.google.com/maps/place/Niru+Cetak+-+Pusat+Digital+Printing,+Undangan+%26+Kado+Karanganyar/data=!4m7!3m6!1s0xaf9e5ac2415fbb4b:0xbc3914936b15184!8m2!3d-7.6285794!4d110.9952145!16s%2Fg%2F11vk154thd!19sChIJS7tfQcJanq8RhFGxNkmRwws?authuser=0&hl=en&rclk=1",Desain Grafis,"Niru Cetak - Pusat Digital Printing, Undangan & Kado Karanganyar",Print shop,"Punukan, RT.06/RW.15, Punukan Lor, Ngadiluwih, Kec. Matesih, Kabupaten Karanganyar, Jawa Tengah 57781","{""Friday"":[""5.00–7.00 pm""],""Monday"":[""5.00–8.00 pm""],""Saturday"":[""9.00 am–3.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""5.00–8.00 pm""],""Tuesday"":[""5.00–8.00 pm""],""Wednesday"":[""5.00–8.00 pm""]}",{},http://nirucetak.com/,0822-2034-3814,3,5,4.2,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":3}",-7.628579,110.995214,0.002304400307
https://www.google.com/maps/place/Goodie+Print/data=!4m7!3m6!1s0x2e7a11603f86ba4b:0x462c32aa70ef3f62!8m2!3d-7.5080834!4d110.8623771!16s%2Fg%2F11msh4ddt4!19sChIJS7qGP2ARei4RYj_vcKoyLEY?authuser=0&hl=en&rclk=1,Desain Grafis,Goodie Print,Print shop,"Perumahan Marison Jl. Mayor Achmadi Blok AC10, Jurangkambil, Jeruksawit, Kec. Gondangrejo, Kabupaten Karanganyar, Jawa Tengah 57188","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},,0851-5655-3590,10,5,7,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":10}",-7.508083,110.862377,0.003840667179
https://www.google.com/maps/place/Desain+grafis/data=!4m7!3m6!1s0x2e7a1f63e40c1e6b:0x3fe5b4631e1d3adb!8m2!3d-7.5203647!4d111.0605074!16s%2Fg%2F11q8vgd1vp!19sChIJax4M5GMfei4R2zodHmO05T8?authuser=0&hl=en&rclk=1,Desain Grafis,Desain grafis,Kitchen remodeler,"F3H6+V62 Desain grafis, Jl. Kerjokra, Plandokan, Sumberejo, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753",{},{},,,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.520365,111.060507,0
https://www.google.com/maps/place/Ranu+Design/data=!4m7!3m6!1s0x2e7a1735937b7339:0x76dc233c2e66ae8e!8m2!3d-7.5305219!4d110.842423!16s%2Fg%2F11f6dsxq3c!19sChIJOXN7kzUXei4Rjq5mLjwj3HY?authuser=0&hl=en&rclk=1,Desain Grafis,Ranu Design,Corporate office,"Belembem, Plesungan, Kec. Gondangrejo, Kabupaten Karanganyar, Jawa Tengah 57181","{""Friday"":[""8.00 am–7.00 pm""],""Monday"":[""8.00 am–7.00 pm""],""Saturday"":[""8.00 am–7.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–7.00 pm""],""Tuesday"":[""8.00 am–7.00 pm""],""Wednesday"":[""8.00 am–7.00 pm""]}",{},http://www.facebook.com/ranudesign,0857-1317-0170,3,5,4.2,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":3}",-7.530522,110.842423,0.002304400307
https://www.google.com/maps/place/Rochmangrafis/data=!4m7!3m6!1s0x2e7a17b2ab17f999:0xf4fa24a68d075ec1!8m2!3d-7.528168!4d110.8364962!16s%2Fg%2F11ybwbdk_7!19sChIJmfkXq7IXei4RwV4HjaYk-vQ?authuser=0&hl=en&rclk=1,Desain Grafis,Rochmangrafis,Graphic designer,"Jl. Watuburik No.RT01/14, Watuburik, Wonorejo, Gondangrejo, Karanganyar Regency, Central Java 57182","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},http://rochmand.my.id/,0823-2477-2600,5,5,5,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":5}",-7.528168,110.836496,0.002743333699
https://www.google.com/maps/place/CUTTING+STICKER+STUDIO+KARANGANYAR/data=!4m7!3m6!1s0x2e7a197499d5611f:0x5e8e680e71e61015!8m2!3d-7.6116072!4d110.9726096!16s%2Fg%2F11q7_410np!19sChIJH2HVmXQZei4RFRDmcQ5ojl4?authuser=0&hl=en&rclk=1,Desain Grafis,CUTTING STICKER STUDIO KARANGANYAR,Corporate office,"Gerdu, Tegalgede, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57714","{""Friday"":[""1.00–6.00 pm""],""Monday"":[""9.00 am–6.00 pm""],""Saturday"":[""9.00 am–6.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–6.00 pm""],""Tuesday"":[""9.00 am–6.00 pm""],""Wednesday"":[""9.00 am–6.00 pm""]}",{},,0857-4722-6794,25,4.3,12.58,"{""1"":4,""2"":0,""3"":0,""4"":1,""5"":20}",-7.611607,110.97261,0.006902227587
https://www.google.com/maps/place/VISION+DESAIN+GRAFIS+%26+REPTILE+EXOTIC+PETS/data=!4m7!3m6!1s0x2e7a1762d9957f63:0xdfd8a53c5e28ff34!8m2!3d-7.5379158!4d110.8642328!16s%2Fg%2F11w9pzthtq!19sChIJY3-V2WIXei4RNP8oXjyl2N8?authuser=0&hl=en&rclk=1,Desain Grafis,VISION DESAIN GRAFIS & REPTILE EXOTIC PETS,Graphic designer,"INGASREJO RT 04, RW.08, Plesungan, Kec. Gondangrejo, Kabupaten Karanganyar, Jawa Tengah 57181",{},{},,0815-4865-7325,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.537916,110.864233,0
https://www.google.com/maps/place/Zona+Printing+DTF/data=!4m7!3m6!1s0x2e7a23d8ef43b441:0x41ea72d52f7359e!8m2!3d-7.6199548!4d110.9945612!16s%2Fg%2F11tkb40zgr!19sChIJQbRD79gjei4RnjX3Ui2nHgQ?authuser=0&hl=en&rclk=1,Desain Grafis,Zona Printing DTF,Print shop,"banyak, RT.03/RW.01, Banyak, Jantiharjo, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""9.00 am–3.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},,0823-2404-0080,7,5,5.8,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":7}",-7.619955,110.994561,0.003182267091
https://www.google.com/maps/place/Cetak+MMT+JAPRI+DIGITAL/data=!4m7!3m6!1s0x2e7a19511adef8fb:0xe66c106d2c08a2f5!8m2!3d-7.5909154!4d110.9267124!16s%2Fg%2F11sty2szzm!19sChIJ-_jeGlEZei4R9aIILG0QbOY?authuser=0&hl=en&rclk=1,Desain Grafis,Cetak MMT JAPRI DIGITAL,Commercial printer,"Jl. Basuki Rahmat, galarum, Papahan, Kabupaten Karanganyar, Jawa Tengah","{""Friday"":[""8.30 am–4.30 pm""],""Monday"":[""8.30 am–4.30 pm""],""Saturday"":[""8.30 am–4.30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.30 am–4.30 pm""],""Tuesday"":[""8.30 am–4.30 pm""],""Wednesday"":[""8.30 am–4.30 pm""]}","{""Friday"":{""10"":94,""11"":92,""12"":76,""13"":82,""14"":84,""15"":100,""16"":94,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":53,""9"":82},""Monday"":{""10"":76,""11"":82,""12"":82,""13"":76,""14"":79,""15"":87,""16"":89,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":41,""9"":61},""Saturday"":{""10"":92,""11"":84,""12"":87,""13"":82,""14"":100,""15"":94,""16"":76,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":28,""9"":48},""Sunday"":{},""Thursday"":{""10"":82,""11"":64,""12"":56,""13"":64,""14"":71,""15"":82,""16"":79,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":58,""9"":82},""Tuesday"":{""10"":74,""11"":82,""12"":79,""13"":89,""14"":87,""15"":87,""16"":92,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":38,""9"":64},""Wednesday"":{""10"":74,""11"":100,""12"":100,""13"":92,""14"":92,""15"":97,""16"":84,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":35,""9"":58}}",https://shopee.co.id/sugeeanimestore,0856-4216-6216,81,5,35.4,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":81}",-7.590915,110.926712,0.01942280259
https://www.google.com/maps/place/Garasi+Digital+Printing/data=!4m7!3m6!1s0x2e7a1684177fd431:0x94da4583467e4a8d!8m2!3d-7.5361583!4d110.8000868!16s%2Fg%2F1pztnrtq3!19sChIJMdR_F4QWei4RjUp-RoNF2pQ?authuser=0&hl=en&rclk=1,Desain Grafis,Garasi Digital Printing,Print shop,"Jl. Adi Sumarmo No.278, Klodran Indah, Banyuanyar, Kec. Banjarsari, Kabupaten Karanganyar, Jawa Tengah 57137","{""Friday"":[""9.00 am–7.00 pm""],""Monday"":[""9.00 am–7.00 pm""],""Saturday"":[""9.00 am–6.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–7.00 pm""],""Tuesday"":[""9.00 am–7.00 pm""],""Wednesday"":[""9.00 am–7.00 pm""]}","{""Friday"":{""10"":51,""11"":55,""12"":34,""13"":34,""14"":41,""15"":55,""16"":75,""17"":62,""18"":41,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":62},""Monday"":{""10"":72,""11"":75,""12"":62,""13"":48,""14"":55,""15"":58,""16"":75,""17"":75,""18"":55,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":65},""Saturday"":{""10"":48,""11"":41,""12"":24,""13"":24,""14"":31,""15"":27,""16"":24,""17"":27,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":55},""Sunday"":{},""Thursday"":{""10"":55,""11"":65,""12"":58,""13"":48,""14"":44,""15"":55,""16"":55,""17"":72,""18"":48,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":48},""Tuesday"":{""10"":65,""11"":62,""12"":48,""13"":41,""14"":44,""15"":75,""16"":100,""17"":96,""18"":82,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":55},""Wednesday"":{""10"":51,""11"":44,""12"":31,""13"":27,""14"":27,""15"":37,""16"":44,""17"":55,""18"":48,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":51}}",https://bit.ly/3Sr7IFi,0882-0057-57300,77,4.1,33.26,"{""1"":15,""2"":1,""3"":0,""4"":5,""5"":56}",-7.536158,110.800087,0.01824865577
https://www.google.com/maps/place/SOCMedia+Agency+%28Jasa+Digital+Marketing+-+Creative+Agency+Solo%29/data=!4m7!3m6!1s0x2e7a15a3c8b8860b:0x82b030275ccc4bc0!8m2!3d-7.5358852!4d110.7515518!16s%2Fg%2F11k6f1vl0t!19sChIJC4a4yKMVei4RwEvMXCcwsII?authuser=0&hl=en&rclk=1,Desain Grafis,SOCMedia Agency (Jasa Digital Marketing - Creative Agency Solo),Internet marketing service,"Ndalem Asri Residence, Jl. Nila, Tegalrejo, Paulan, Kec. Colomadu, Kabupaten Karanganyar, Jawa Tengah 57177","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""9.00 am–5.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},http://socmediaagency.com/,0813-3334-0020,34,5,16.6,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":33}",-7.535885,110.751552,0.009107867881
"https://www.google.com/maps/place/Jasawebmu.ID+%7C+Jasa+Pembuatan+Website+%231+Murah,+Professional+dan+Terpercaya/data=!4m7!3m6!1s0x2e7a2342d50c4cbd:0x69a9eaf0ff1b1d9b!8m2!3d-1.7945999!4d117.8888!16s%2Fg%2F11gzpnfb5k!19sChIJvUwM1UIjei4Rmx0b__DqqWk?authuser=0&hl=en&rclk=1",Desain Grafis,"Jasawebmu.ID | Jasa Pembuatan Website #1 Murah, Professional dan Terpercaya",Website designer,,{},{},https://www.jasawebmu.id/,0857-1232-7064,65,5,29,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":65}",-1.7946,117.8888,0.01591133545
https://www.google.com/maps/place/Irfa+Creative/data=!4m7!3m6!1s0x2e7a19ac9b70e64b:0x4fae657d982d7055!8m2!3d-7.5335809!4d110.9419255!16s%2Fg%2F11sd1pvfml!19sChIJS-Zwm6wZei4RVXAtmH1lrk8?authuser=0&hl=en&rclk=1,Desain Grafis,Irfa Creative,Print shop,"Mojotelu, RT.04/RW.09, Mrojotelu, Alastuwo, Kec. Kebakkramat, Kabupaten Karanganyar, Jawa Tengah 57762",{},{},,0856-0077-9688,2,5,3.8,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-7.533581,110.941925,0.002084933611
https://www.google.com/maps/place/Percetakan+-+Digital+Printing+Sinar+Biru+Bhimasari+Karanganyar/data=!4m7!3m6!1s0x2e7a186dd0c4fe09:0x288579e9fbac456d!8m2!3d-7.591286!4d110.93235!16s%2Fg%2F11b6zpyrxy!19sChIJCf7E0G0Yei4RbUWs--l5hSg?authuser=0&hl=en&rclk=1,Desain Grafis,Percetakan - Digital Printing Sinar Biru Bhimasari Karanganyar,Print shop,"Jl. Lawu, Kodokan, Papahan, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57722","{""Friday"":[""7.45 am–4.00 pm""],""Monday"":[""7.45 am–4.00 pm""],""Saturday"":[""7.45 am–2.30 pm""],""Sunday"":[""Closed""],""Thursday"":[""7.45 am–4.00 pm""],""Tuesday"":[""7.45 am–4.00 pm""],""Wednesday"":[""7.45 am–4.00 pm""]}",{},,0821-3732-1070,10,5,7,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":10}",-7.591286,110.93235,0.003840667179
https://www.google.com/maps/place/Vestinel+Studio/data=!4m7!3m6!1s0x2e7a19b7accdf86b:0x3de29ef9658edd0f!8m2!3d-7.5932949!4d110.9793773!16s%2Fg%2F11q3n6ryx2!19sChIJa_jNrLcZei4RD92OZfme4j0?authuser=0&hl=en&rclk=1,Desain Grafis,Vestinel Studio,Corporate office,"CX4H+MQJ Vestinel Studio, Wonorejo, Bejen, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""8.00 am–4.00 pm""],""Monday"":[""8.00 am–4.00 pm""],""Saturday"":[""8.00 am–4.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–4.00 pm""],""Tuesday"":[""8.00 am–4.00 pm""],""Wednesday"":[""8.00 am–4.00 pm""]}",{},https://sites.google.com/view/vestinelstudio/,0857-2757-7170,21,5,11.4,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":21}",-7.593295,110.979377,0.006254800834
https://www.google.com/maps/place/Arkuma+Design+Studio/data=!4m7!3m6!1s0x2e7a11d79e2a4b7d:0x5d6d698ebff73f7c!8m2!3d-7.5219981!4d110.8869066!16s%2Fg%2F11wth8dw3r!19sChIJfUsqntcRei4RfD_3v45pbV0?authuser=0&hl=en&rclk=1,Desain Grafis,Arkuma Design Studio,Website designer,"Jalan Desa Jl. Dingin, RT.1/RW.18, Beji Kulon, Kemiri, Kec. Kebakkramat, Kabupaten Karanganyar, Jawa Tengah 57762","{""Friday"":[""8.00 am–10.00 pm""],""Monday"":[""8.00 am–10.00 pm""],""Saturday"":[""8.00 am–10.00 pm""],""Sunday"":[""8.00 am–10.00 pm""],""Thursday"":[""8.00 am–10.00 pm""],""Tuesday"":[""8.00 am–10.00 pm""],""Wednesday"":[""8.00 am–10.00 pm""]}",{},https://www.arkumadesign.com/,0851-7967-8298,7,5,5.8,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":7}",-7.521998,110.886907,0.003182267091
https://www.google.com/maps/place/FYM+Design+%26+Print+%28Jasa+Desain+dan+Print+%29/data=!4m7!3m6!1s0x2e7a1f006f25b65b:0xfd6f89ccd291ae24!8m2!3d-7.5545027!4d111.0396492!16s%2Fg%2F11ybhvm6_j!19sChIJW7YlbwAfei4RJK6R0syJb_0?authuser=0&hl=en&rclk=1,Desain Grafis,FYM Design & Print (Jasa Desain dan Print ),Design agency,"C2WQ+3WH FYM Design & Print (Jasa Desain dan Print ), Sukorejo, Pendem, Kec. Mojogedang, Kabupaten Karanganyar, Jawa Tengah 57752","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""9.00 am–5.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},http://instagram.com/fym.desain,0813-1153-5258,6,5,5.4,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":6}",-7.554503,111.039649,0.002962800395
https://www.google.com/maps/place/Jasa+Desain+Grafis+57/data=!4m7!3m6!1s0x2e7a1fd42af291f7:0xc9e43d8f6a9f6c0b!8m2!3d-7.5645539!4d111.0209458!16s%2Fg%2F11yd73bj0b!19sChIJ95HyKtQfei4RC2yfao895Mk?authuser=0&hl=en&rclk=1,Desain Grafis,Jasa Desain Grafis 57,Digital printing service,"RT.01/RW.03, Klumpuk, Mojogedang, Kec. Mojogedang, Kabupaten Karanganyar, Jawa Tengah 57752","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","{""Friday"":{""0"":47,""1"":35,""10"":23,""11"":17,""12"":23,""13"":17,""14"":17,""15"":17,""16"":23,""17"":35,""18"":35,""19"":35,""2"":47,""20"":23,""21"":29,""22"":35,""23"":47,""3"":47,""4"":41,""5"":47,""6"":41,""7"":47,""8"":41,""9"":29},""Monday"":{""0"":23,""1"":23,""10"":35,""11"":29,""12"":29,""13"":41,""14"":41,""15"":41,""16"":47,""17"":47,""18"":29,""19"":23,""2"":41,""20"":23,""21"":29,""22"":23,""23"":17,""3"":41,""4"":52,""5"":47,""6"":35,""7"":35,""8"":29,""9"":29},""Saturday"":{""0"":35,""1"":58,""10"":11,""11"":23,""12"":41,""13"":47,""14"":41,""15"":29,""16"":35,""17"":35,""18"":23,""19"":17,""2"":94,""20"":29,""21"":35,""22"":29,""23"":29,""3"":100,""4"":76,""5"":52,""6"":47,""7"":64,""8"":41,""9"":23},""Sunday"":{""0"":17,""1"":29,""10"":41,""11"":41,""12"":35,""13"":35,""14"":52,""15"":64,""16"":52,""17"":58,""18"":70,""19"":70,""2"":41,""20"":35,""21"":29,""22"":17,""23"":29,""3"":52,""4"":41,""5"":29,""6"":29,""7"":29,""8"":52,""9"":47},""Thursday"":{""0"":94,""1"":64,""10"":29,""11"":29,""12"":23,""13"":23,""14"":23,""15"":23,""16"":35,""17"":23,""18"":35,""19"":35,""2"":47,""20"":52,""21"":52,""22"":94,""23"":76,""3"":41,""4"":41,""5"":29,""6"":17,""7"":17,""8"":23,""9"":35},""Tuesday"":{""0"":29,""1"":23,""10"":29,""11"":41,""12"":47,""13"":41,""14"":47,""15"":52,""16"":70,""17"":70,""18"":82,""19"":64,""2"":29,""20"":47,""21"":29,""22"":23,""23"":23,""3"":29,""4"":35,""5"":58,""6"":41,""7"":35,""8"":29,""9"":23},""Wednesday"":{""0"":58,""1"":52,""10"":94,""11"":82,""12"":82,""13"":41,""14"":23,""15"":17,""16"":35,""17"":35,""18"":52,""19"":52,""2"":52,""20"":35,""21"":17,""22"":29,""23"":41,""3"":52,""4"":41,""5"":41,""6"":47,""7"":47,""8"":52,""9"":58}}",,0812-4938-9898,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.564554,111.020946,0
https://www.google.com/maps/place/Putrani+wedding+organizer/data=!4m7!3m6!1s0x2e7a18819e10f4ed:0xb9f0c1c0c211a19f!8m2!3d-7.6004425!4d110.9556709!16s%2Fg%2F11b72bth0h!19sChIJ7fQQnoEYei4Rn6ERwsDB8Lk?authuser=0&hl=en&rclk=1,Desain Grafis,Putrani wedding organizer,Wedding service,"Jl. Rm. Said No.101, Tegalgede, Karanganyar, Karanganyar Regency, Central Java 57714","{""Friday"":[""8.00 am–5.00 pm""],""Monday"":[""8.00 am–5.00 pm""],""Saturday"":[""8.00 am–5.00 pm""],""Sunday"":[""8.00 am–6.00 pm""],""Thursday"":[""8.00 am–5.00 pm""],""Tuesday"":[""8.00 am–5.00 pm""],""Wednesday"":[""8.00 am–5.00 pm""]}",{},,(0271) 6498675,44,4.5,20.3,"{""1"":1,""2"":0,""3"":7,""4"":4,""5"":32}",-7.600442,110.955671,0.01113793482
https://www.google.com/maps/place/Sekolah+Desain+Grafis+Solo/data=!4m7!3m6!1s0x2e7a168a7c672a5b:0xa20e1a0efa38904e!8m2!3d-7.5672546!4d110.8279622!16s%2Fg%2F11b6lj2bx7!19sChIJWypnfIoWei4RTpA4-g4aDqI?authuser=0&hl=en&rclk=1,Desain Grafis,Sekolah Desain Grafis Solo,Vocational school,"Jl. Alor No.3, Kampung Baru, Pasar Kliwon, Surakarta City, Central Java 57133","{""Friday"":[""6.00 am–3.00 pm""],""Monday"":[""6.00 am–3.00 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""6.00 am–3.00 pm""],""Tuesday"":[""6.00 am–3.00 pm""],""Wednesday"":[""6.00 am–3.00 pm""]}",{},,(0271) 644829,174,4.9,72.54,"{""1"":3,""2"":0,""3"":2,""4"":2,""5"":167}",-7.567255,110.827962,0.03980028531
https://www.google.com/maps/place/LATAR+BELAKANG+STUDIO/data=!4m7!3m6!1s0x2e7a215452c5f05d:0xb66a4fe7a91c8aa0!8m2!3d-7.6187063!4d111.0095142!16s%2Fg%2F11s615td9l!19sChIJXfDFUlQhei4RoIocqedParY?authuser=0&hl=en&rclk=1,Desain Grafis,LATAR BELAKANG STUDIO,Photography studio,"Jl. Rejosari, Pawang, Gayamdompo, Karanganyar, Karanganyar Regency, Central Java 57751",{},{},https://instagram.com/latarbelakang_studio?igshid=YmMyMTA2M2Y=,0857-1165-8267,43,5,20.2,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":43}",-7.618706,111.009514,0.01108306814
https://www.google.com/maps/place/MD+Digital+Printing+%26+Advertising+II/data=!4m7!3m6!1s0x2e7a190050787675:0xc8c7b5e9039c2924!8m2!3d-7.5985128!4d110.9557963!16s%2Fg%2F11xt4b9182!19sChIJdXZ4UAAZei4RJCmcA-m1x8g?authuser=0&hl=en&rclk=1,Desain Grafis,MD Digital Printing & Advertising II,Print shop,"Jl. Lawu No.209, Tegalgede, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57714","{""Friday"":[""8.00 am–4.30 pm""],""Monday"":[""8.00 am–4.30 pm""],""Saturday"":[""8.00 am–4.30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–4.30 pm""],""Tuesday"":[""8.00 am–4.30 pm""],""Wednesday"":[""8.00 am–4.30 pm""]}",{},,0812-3467-0929,4,5,4.6,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":4}",-7.598513,110.955796,0.002523867003
https://www.google.com/maps/place/JASA+DESAIN+SOLO/data=!4m7!3m6!1s0x2e7a1375403cf4c7:0xdcaef338d96d7d2!8m2!3d-7.5320365!4d110.7211724!16s%2Fg%2F11k496gftd!19sChIJx_Q8QHUTei4R0teWjTPvyg0?authuser=0&hl=en&rclk=1,Desain Grafis,JASA DESAIN SOLO,Graphic designer,"FP9C+5F2 JASA DESAIN SOLO, Sembung, Ngasem, Kec. Colomadu, Kabupaten Karanganyar, Jawa Tengah 57179","{""Friday"":[""9.00 am–8.00 pm""],""Monday"":[""9.00 am–8.00 pm""],""Saturday"":[""9.00 am–8.00 pm""],""Sunday"":[""9.00 am–8.00 pm""],""Thursday"":[""9.00 am–8.00 pm""],""Tuesday"":[""9.00 am–8.00 pm""],""Wednesday"":[""9.00 am–8.00 pm""]}",{},,0898-5244-331,3,4.7,4.02,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":2}",-7.532036,110.721172,0.002205640294
https://www.google.com/maps/place/GOEDLINE+%28DESAIN+GRAFIS%29/data=!4m7!3m6!1s0x2e7a1572a94a4a7d:0x3f327bb3ecf9530e!8m2!3d-7.5273125!4d110.7810625!16s%2Fg%2F11kn934w03!19sChIJfUpKqXIVei4RDlP57LN7Mj8?authuser=0&hl=en&rclk=1,Desain Grafis,GOEDLINE (DESAIN GRAFIS),Screen printing shop,"RT.02/RW.09, Pepe, Gedongan, Colomadu, Karanganyar Regency, Central Java 57173","{""Friday"":[""9.00 am–8.00 pm""],""Monday"":[""7.30 am–8.00 pm""],""Saturday"":[""7.30 am–8.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""7.30 am–8.00 pm""],""Tuesday"":[""7.30 am–8.00 pm""],""Wednesday"":[""7.30 am–8.00 pm""]}",{},https://sablongoedlinekreatifindonesia.tilda.ws/,0819-0205-8130,6,5,5.4,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":6}",-7.527312,110.781062,0.002962800395
